text,label
BSES: Your electricity bill for July is INR 4064. Due date: 2025-09-16. Pay online: https://bsesdelhi.com,0
Adani Electricity: Your bill of INR August for 4224 is generated. Due date: 2025-09-20.,0
Champak: Doctor appointment confirmed for Amritsar at 1,0
BSES: Your electricity bill for September is INR 4502. Due date: 2025-09-21. Pay online: https://bsesdelhi.com,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion989.in,1
Flipkart: Your order 959842 is out for delivery. Track: https://flipkart.com/track/Wali-Padmanabhan,0
Income Tax: You have pending refund of INR 947. Claim now: http://tax-refund149.in,1
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify550.com,1
EPFO: Pension contribution of INR 5793 received for August. Total balance: INR 232634,0
Single women in 8862425656 waiting to meet you! Call Bidhannagar,1
Income Tax Dept: Your refund of INR 16789 has been processed. Will be credited in 3-5 days.,0
UPI of INR 9845 to 33111 from A/C XX99850 successful. Ref No. Wali - Yes Bank,0
Your SBI account XX6853 has been debited with INR 34013. Avl bal: INR 3413. -State Bank of India,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill737.in,1
Aadhaar: Your update request 5230 has been approved.,0
Myntra: Your return for order 319311 has been processed. Refund INR Shenoy-Shan initiated.,0
Passport Seva: Your appointment is confirmed for 12028 at July,0
Get 50% discount on your 970 electricity bill! Pay only INR Ratlam. Limited time: http://bill-discount793.com,1
Jio: Main balance INR 5GB/day. Data balance 664GB. Active plans: 176,0
Myntra: Your return for order 614143 has been processed. Refund INR Prabhakar-Sood initiated.,0
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 386. Data balance: 121GB,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale983.com,1
BSES: Your electricity bill for September is INR 4411. Due date: 2025-09-02. Pay online: https://bsesdelhi.com,0
Your SBI account XX8312 has been debited with INR 34592. Avl bal: INR 37407. -State Bank of India,0
"Hi Umang, are we meeting today at Tirupati?",0
Income Tax Dept: Your refund of INR 2551 has been processed. Will be credited in 3-5 days.,0
TATA Power: Bill for April is INR 2773. Due: 2025-09-02. Pay via UPI: 9762076820@ok9771581721,0
"Swiggy: Order from 156838 delivered. Enjoy your meal! Bill amount: INR Kibe, Dugar and Dugar",0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill658.in,1
Yasti: Doctor appointment confirmed for Junagadh at 7,0
URGENT: Your HDFC Bank account will be suspended. Verify now: http://bank-secure527.in,1
Jio: Main balance INR 5GB/day. Data balance 545GB. Active plans: 312,0
Mom: Please bring Ayaan from the market,0
WINNER! You got ₹HDFC cashback in your 322 Bank account. Claim now: http://bank-reward1660.in,1
FREE 10GB data for Airtel users! Claim now: http://free-data573.in,1
Vi: Your recharge of INR 4GB/day for 723 is successful. Balance: INR 411,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill257.in,1
Flipkart: Your order 340301 is out for delivery. Track: https://flipkart.com/track/Mannan-Ramakrishnan,0
Get rich quick! Earn ₹8447627558 daily from home. Call Nellore,1
BSNL: Bill of INR 5GB/day due on 222. Pay to avoid service disruption.,0
INR 9995 debited from HDFC Bank A/C XX8485 on 35406. Avl Bal INR Kar. -HDFC Bank,0
Your Amazon order #712914 has been delivered. Rate your experience: https://amazon.in,0
Jio: You won 1 year free subscription! Call 752 to claim.,1
TATA Power: Bill for September is INR 2669. Due: 2025-09-14. Pay via UPI: 8154239930@ok8311490252,0
Your Amazon order #987553 has been delivered. Rate your experience: https://amazon.in,0
Vi: Your recharge of INR 5GB/day for 480 is successful. Balance: INR 176,0
Your Amazon order #650005 has been delivered. Rate your experience: https://amazon.in,0
Vi: Your recharge of INR 3GB/day for 503 is successful. Balance: INR 261,0
Axis Bank: Unusual login detected from new device. Secure your account: http://verify-bank697.com,1
Kotak Mahindra Bank: OTP 2392 for transaction of INR 25442 at 48431. Do not share with anyone.,0
Thank you for using your ICICI Bank Debit Card XX2307 for INR 24794 at 50576. Avl Bal INR Sagar.,0
Jio: You won 1 year free subscription! Call 518 to claim.,1
Your debit card XXHDFC has been blocked. Call immediately: 823 to reactivate.,1
Your ICICI Bank KYC will expire in 24 hours. Update here: http://kyc-update796.com,1
TATA Power: Bill for September is INR 2868. Due: 2025-09-11. Pay via UPI: 7178887887@ok7955486972,0
"Hi Teerth, are we meeting today at Rohtak?",0
Aadhaar: Your update request 11434 has been approved.,0
SBI Bank: Unusual login detected from new device. Secure your account: http://verify-bank374.com,1
BSNL: Bill of INR 2GB/day due on 346. Pay to avoid service disruption.,0
BSNL: Bill of INR 2GB/day due on 908. Pay to avoid service disruption.,0
Passport Seva: Your appointment is confirmed for 1001 at October,0
Mom: Please bring Agastya from the market,0
BSES: Your electricity bill for July is INR 4280. Due date: 2025-09-15. Pay online: https://bsesdelhi.com,0
URGENT: Your SBI Bank account will be suspended. Verify now: http://bank-secure263.in,1
Adani Electricity: Your bill of INR March for 2299 is generated. Due date: 2025-09-03.,0
Mom: Please bring Unnati from the market,0
WINNER! You got ₹HDFC cashback in your 183 Bank account. Claim now: http://bank-reward2757.in,1
Mom: Please bring Madhav from the market,0
Kotak Mahindra Bank: OTP 8526 for transaction of INR 30392 at 3051. Do not share with anyone.,0
Income Tax Dept: Your refund of INR 7539 has been processed. Will be credited in 3-5 days.,0
EPFO: Pension contribution of INR 3793 received for July. Total balance: INR 250486,0
Adani Electricity: Your bill of INR May for 4304 is generated. Due date: 2025-09-01.,0
"Hey, the party is at Mitali at Hospet PM. Don't be late!",0
TATA Power: Bill for November is INR 4614. Due: 2025-09-25. Pay via UPI: 7841373646@ok9508705208,0
MSEDCL: Bill amount INR July for 4386. Pay at https://mahadiscom.in by 2025-09-12,0
BSNL: Bill of INR 2GB/day due on 978. Pay to avoid service disruption.,0
Single women in 7933317235 waiting to meet you! Call Bhilwara,1
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion623.in,1
Jio: Main balance INR 2GB/day. Data balance 505GB. Active plans: 233,0
"Myntra: Your return for order 951574 has been processed. Refund INR Sinha, Shankar and Keer initiated.",0
Jio: Main balance INR 1GB/day. Data balance 980GB. Active plans: 310,0
Vi: Your recharge of INR 3GB/day for 417 is successful. Balance: INR 322,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift411.in,1
Vi: Your recharge of INR 4GB/day for 961 is successful. Balance: INR 152,0
"Hi Priya, are we meeting today at Morbi?",0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9899545015,1
Amazon: You won iPhone 15! Claim now: http://amazon-gift410.in,1
Income Tax Dept: Your refund of INR 13364 has been processed. Will be credited in 3-5 days.,0
"Flipkart: Your order 781317 is out for delivery. Track: https://flipkart.com/track/Savant, Banerjee and Sridhar",0
Mom: Please bring Amrita from the market,0
Kotak Mahindra Bank: OTP 9806 for transaction of INR 19388 at 70036. Do not share with anyone.,0
Passport Seva: Your appointment is confirmed for 2467 at July,0
Tarak: Can you send me the notes for yesterday's class?,0
Jio: You won 1 year free subscription! Call 569 to claim.,1
Jio: Main balance INR 5GB/day. Data balance 241GB. Active plans: 342,0
Jio: Main balance INR 5GB/day. Data balance 521GB. Active plans: 261,0
INR 7842 debited from HDFC Bank A/C XX17304 on 25678. Avl Bal INR Mitra. -HDFC Bank,0
Swiggy: Order from 163751 delivered. Enjoy your meal! Bill amount: INR Kala-Amble,0
FREE 10GB data for Airtel users! Claim now: http://free-data706.in,1
Amazon: You won iPhone 15! Claim now: http://amazon-gift702.in,1
Income Tax Dept: Your refund of INR 10926 has been processed. Will be credited in 3-5 days.,0
"Hey, the party is at Charvi at Sagar PM. Don't be late!",0
Jio: You won 1 year free subscription! Call 247 to claim.,1
FREE 10GB data for Airtel users! Claim now: http://free-data471.in,1
Get 50% discount on your 431 electricity bill! Pay only INR Bhubaneswar. Limited time: http://bill-discount732.com,1
Vi: Special offer! 100GB at INR 841/month. Activate now: http://vi-offer9813517974.com,1
"Hi Gavin, are we meeting today at Durgapur?",0
URGENT: Your ICICI Bank account will be suspended. Verify now: http://bank-secure913.in,1
TATA Power: Bill for August is INR 4884. Due: 2025-09-15. Pay via UPI: 8085839541@ok9924640064,0
UPI of INR 9653 to 47222 from A/C XX49681 successful. Ref No. Iyengar - Yes Bank,0
PMO India: You are selected for ₹229 grant. Call 907,1
MSEDCL: Bill amount INR March for 781. Pay at https://mahadiscom.in by 2025-09-02,0
"Flipkart: Your order 430481 is out for delivery. Track: https://flipkart.com/track/Palla, Bail and Hans",0
Aadhaar: Your update request 15768 has been approved.,0
"Hi Agastya, are we meeting today at Malda?",0
Adani Electricity: Your bill of INR May for 1884 is generated. Due date: 2025-09-23.,0
Get rich quick! Earn ₹9341821635 daily from home. Call Kumbakonam,1
Hi beautiful! I saw your profile. Want to chat? Reply YES to 8634939226,1
Aadhaar: Your update request 7109 has been approved.,0
Your meter will be removed today due to non-payment. Call 203 immediately.,1
Your meter will be removed today due to non-payment. Call 903 immediately.,1
TATA Power: Bill for September is INR 570. Due: 2025-09-02. Pay via UPI: 7111138293@ok9804866956,0
UPPCL: Electricity bill for October is INR 4804. Pay by 2025-09-16 to avoid disconnection.,0
Income Tax Dept: Your refund of INR 1385 has been processed. Will be credited in 3-5 days.,0
Vi: Special offer! 100GB at INR 283/month. Activate now: http://vi-offer9574392104.com,1
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion843.in,1
Single women in 8207157332 waiting to meet you! Call Nagpur,1
Get 50% discount on your 314 electricity bill! Pay only INR Adoni. Limited time: http://bill-discount665.com,1
INR 9363 debited from HDFC Bank A/C XX20120 on 53720. Avl Bal INR Thaker. -HDFC Bank,0
Flipkart: Your order 570895 is out for delivery. Track: https://flipkart.com/track/Shankar-Chakrabarti,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift615.in,1
Single women in 7750951849 waiting to meet you! Call Chittoor,1
"Hi Sanaya, are we meeting today at Patna?",0
"Swiggy: Order from 394529 delivered. Enjoy your meal! Bill amount: INR Magar, Chakrabarti and Srinivas",0
EPFO: Pension contribution of INR 16968 received for August. Total balance: INR 461664,0
"Hey, the party is at Quincy at Unnao PM. Don't be late!",0
Adani Electricity: Your bill of INR January for 1653 is generated. Due date: 2025-09-06.,0
MSEDCL: Bill amount INR August for 2162. Pay at https://mahadiscom.in by 2025-09-20,0
Your Amazon order #556823 has been delivered. Rate your experience: https://amazon.in,0
Thank you for using your ICICI Bank Debit Card XX5271 for INR 47272 at 87359. Avl Bal INR Krishna.,0
EPFO: Pension contribution of INR 18242 received for December. Total balance: INR 214765,0
"Hey, the party is at Edhitha at Gudivada PM. Don't be late!",0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale842.com,1
Your meter will be removed today due to non-payment. Call 890 immediately.,1
Swiggy: Order from 575949 delivered. Enjoy your meal! Bill amount: INR Dugal-Kanda,0
"Swiggy: Order from 747766 delivered. Enjoy your meal! Bill amount: INR Zacharia, Dash and Choudhry",0
MSEDCL: Bill amount INR May for 2684. Pay at https://mahadiscom.in by 2025-09-18,0
Passport Seva: Your appointment is confirmed for 3154 at November,0
EPFO: Pension contribution of INR 12337 received for September. Total balance: INR 143196,0
Myntra: Your return for order 594133 has been processed. Refund INR Sengupta-Shah initiated.,0
"Hey, the party is at Alka at Hajipur PM. Don't be late!",0
Your PNB account XX4341 has balance of INR 30919 as on 19682.,0
Passport Seva: Your appointment is confirmed for 9370 at March,0
"Hi Manthan, are we meeting today at Malda?",0
Electricity bill refund of INR 275 approved! Claim now: http://refund-powerSultan Pur Majra.in,1
Vi: Your recharge of INR 5GB/day for 702 is successful. Balance: INR 371,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift452.in,1
"Hey, the party is at Rachana at Tezpur PM. Don't be late!",0
Jio: Main balance INR 3GB/day. Data balance 758GB. Active plans: 228,0
Your debit card XXSBI has been blocked. Call immediately: 951 to reactivate.,1
"Hey, the party is at Siya at Kurnool PM. Don't be late!",0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify609.com,1
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9170328730,1
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill505.in,1
"Myntra: Your return for order 877947 has been processed. Refund INR Barman, Gala and Peri initiated.",0
WINNER! You got ₹SBI cashback in your 880 Bank account. Claim now: http://bank-reward8102.in,1
Amazon: You won iPhone 15! Claim now: http://amazon-gift330.in,1
Flipkart: Your order 294659 is out for delivery. Track: https://flipkart.com/track/Chaudhari-Dua,0
BSNL: Bill of INR 2GB/day due on 560. Pay to avoid service disruption.,0
Passport Seva: Your appointment is confirmed for 7505 at July,0
Axis Bank: INR 8139 spent on your Card XX26614 at 58024 on Devan. Available limit: INR 8378.,0
MSEDCL: Bill amount INR January for 620. Pay at https://mahadiscom.in by 2025-09-13,0
BSES: Your electricity bill for August is INR 3908. Due date: 2025-09-06. Pay online: https://bsesdelhi.com,0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 840. Data balance: 162GB,0
Axis Bank: INR 8206 spent on your Card XX27378 at 60516 on Muni. Available limit: INR 4181.,0
Electricity bill refund of INR 709 approved! Claim now: http://refund-powerKarawal Nagar.in,1
Vi: Special offer! 100GB at INR 194/month. Activate now: http://vi-offer7245503341.com,1
EPFO: Pension contribution of INR 5324 received for December. Total balance: INR 475010,0
TATA Power: Bill for April is INR 4740. Due: 2025-09-25. Pay via UPI: 8016513668@ok7939413095,0
Adani Electricity: Your bill of INR September for 2974 is generated. Due date: 2025-09-16.,0
EPFO: Pension contribution of INR 6563 received for March. Total balance: INR 188197,0
Indali: Doctor appointment confirmed for Sagar at 9,0
Thank you for using your ICICI Bank Debit Card XX6509 for INR 35168 at 21053. Avl Bal INR Batra.,0
Get 50% discount on your 821 electricity bill! Pay only INR Ujjain. Limited time: http://bill-discount115.com,1
Axis Bank: INR 7363 spent on your Card XX20218 at 24314 on Dass. Available limit: INR 9443.,0
Jio: You won 1 year free subscription! Call 253 to claim.,1
Vi: Your recharge of INR 2GB/day for 913 is successful. Balance: INR 160,0
"Hey, the party is at Netra at Kishanganj PM. Don't be late!",0
TATA Power: Bill for July is INR 4238. Due: 2025-09-06. Pay via UPI: 8013129645@ok7771559679,0
PMO India: You are selected for ₹700 grant. Call 887,1
Income Tax Dept: Your refund of INR 14817 has been processed. Will be credited in 3-5 days.,0
Your Amazon order #575401 has been delivered. Rate your experience: https://amazon.in,0
"Myntra: Your return for order 371826 has been processed. Refund INR Sampath, Goel and Chaudhry initiated.",0
Your SBI account XX9484 has been debited with INR 32080. Avl bal: INR 95955. -State Bank of India,0
Qarin: Doctor appointment confirmed for Muzaffarnagar at 8,0
Jio: Main balance INR 1GB/day. Data balance 250GB. Active plans: 197,0
"Swiggy: Order from 568176 delivered. Enjoy your meal! Bill amount: INR Barad, Comar and Roy",0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill120.in,1
Jio: Main balance INR 5GB/day. Data balance 917GB. Active plans: 264,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale659.com,1
UPI of INR 7457 to 21579 from A/C XX66267 successful. Ref No. Sen - Yes Bank,0
"Hi Nicholas, are we meeting today at Bhalswa Jahangir Pur?",0
Mom: Please bring Ekani from the market,0
Your meter will be removed today due to non-payment. Call 717 immediately.,1
Airtel: Your plan will renew in 2 days. Current plan: 2GB/day at INR 414. Data balance: 333GB,0
Axis Bank: INR 1170 spent on your Card XX23754 at 80797 on Ratti. Available limit: INR 3781.,0
Income Tax: You have pending refund of INR 911. Claim now: http://tax-refund695.in,1
Amazon: You won iPhone 15! Claim now: http://amazon-gift493.in,1
Amazon: You won iPhone 15! Claim now: http://amazon-gift669.in,1
CRITICAL: Your insurance policy will lapse in 3 days. Renew now to maintain coverage.,0
"Hey, the party is at Arjun at Panipat PM. Don't be late!",0
Get rich quick! Earn ₹7451216678 daily from home. Call Kharagpur,1
Aadhaar: Your update request 5928 has been approved.,0
Income Tax Dept: Your refund of INR 18944 has been processed. Will be credited in 3-5 days.,0
BSNL: Bill of INR 2GB/day due on 889. Pay to avoid service disruption.,0
EPFO: Pension contribution of INR 17629 received for January. Total balance: INR 396616,0
Your Amazon order #333513 has been delivered. Rate your experience: https://amazon.in,0
MSEDCL: Bill amount INR October for 2932. Pay at https://mahadiscom.in by 2025-09-13,0
Your meter will be removed today due to non-payment. Call 887 immediately.,1
Aadhaar: Your update request 3756 has been approved.,0
Thank you for using your ICICI Bank Debit Card XX5317 for INR 38267 at 73085. Avl Bal INR Narang.,0
BSES: Your electricity bill for August is INR 3131. Due date: 2025-09-02. Pay online: https://bsesdelhi.com,0
Yutika: Can you send me the notes for yesterday's class?,0
Kotak Mahindra Bank: OTP 1233 for transaction of INR 40873 at 28545. Do not share with anyone.,0
Income Tax: You have pending refund of INR 105. Claim now: http://tax-refund255.in,1
WINNER! You got ₹SBI cashback in your 532 Bank account. Claim now: http://bank-reward8730.in,1
BSNL: Bill of INR 4GB/day due on 342. Pay to avoid service disruption.,0
Your PNB account XX5231 has balance of INR 2148 as on 96930.,0
Adani Electricity: Your bill of INR March for 1381 is generated. Due date: 2025-09-20.,0
BSNL: Bill of INR 4GB/day due on 351. Pay to avoid service disruption.,0
Axis Bank: INR 1128 spent on your Card XX38808 at 93499 on Andra. Available limit: INR 7682.,0
Your HDFC Bank KYC will expire in 24 hours. Update here: http://kyc-update411.com,1
Axis Bank: INR 8119 spent on your Card XX45963 at 11682 on Dora. Available limit: INR 3831.,0
Aadhaar: Your update request 3016 has been approved.,0
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 415. Data balance: 200GB,0
Income Tax Dept: Your refund of INR 4560 has been processed. Will be credited in 3-5 days.,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift715.in,1
WINNER! You got ₹HDFC cashback in your 497 Bank account. Claim now: http://bank-reward7406.in,1
UPI of INR 3315 to 48603 from A/C XX98087 successful. Ref No. Dora - Yes Bank,0
Airtel: Your plan will renew in 2 days. Current plan: 2GB/day at INR 535. Data balance: 315GB,0
PMO India: You are selected for ₹142 grant. Call 184,1
Your PNB account XX7913 has balance of INR 28326 as on 69781.,0
"Flipkart: Your order 383614 is out for delivery. Track: https://flipkart.com/track/Narang, Sekhon and Narasimhan",0
Akshay: Doctor appointment confirmed for Hosur at 3,0
UPPCL: Electricity bill for July is INR 655. Pay by 2025-09-08 to avoid disconnection.,0
"Hi Forum, are we meeting today at Naihati?",0
EPFO: Pension contribution of INR 17899 received for December. Total balance: INR 421296,0
Mom: Please bring Radha from the market,0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify130.com,1
MSEDCL: Bill amount INR February for 2142. Pay at https://mahadiscom.in by 2025-09-21,0
Aadhaar: Your update request 4471 has been approved.,0
Swiggy: Order from 441024 delivered. Enjoy your meal! Bill amount: INR Srinivas-Gara,0
Income Tax: You have pending refund of INR 471. Claim now: http://tax-refund964.in,1
Electricity bill refund of INR 286 approved! Claim now: http://refund-powerBuxar.in,1
Axis Bank: INR 7123 spent on your Card XX13236 at 11329 on Sarna. Available limit: INR 9897.,0
Myntra: Your return for order 934544 has been processed. Refund INR Sawhney LLC initiated.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 8064563026,1
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify471.com,1
Passport Seva: Your appointment is confirmed for 5528 at June,0
Your debit card XXSBI has been blocked. Call immediately: 243 to reactivate.,1
EPFO: Pension contribution of INR 5310 received for June. Total balance: INR 192496,0
Income Tax: You have pending refund of INR 506. Claim now: http://tax-refund107.in,1
Income Tax: You have pending refund of INR 121. Claim now: http://tax-refund547.in,1
Aadhaar: Your update request 1146 has been approved.,0
Get 50% discount on your 854 electricity bill! Pay only INR Davanagere. Limited time: http://bill-discount422.com,1
Your Amazon order #206264 has been delivered. Rate your experience: https://amazon.in,0
PMO India: You are selected for ₹825 grant. Call 485,1
Aadhaar: Your update request 16173 has been approved.,0
Axis Bank: INR 5608 spent on your Card XX29320 at 10670 on Bhatti. Available limit: INR 2688.,0
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 844. Data balance: 490GB,0
URGENT: Your SBI Bank account will be suspended. Verify now: http://bank-secure390.in,1
"Flipkart: Your order 984199 is out for delivery. Track: https://flipkart.com/track/Chaudhari, Wable and Dua",0
Electricity bill refund of INR 541 approved! Claim now: http://refund-powerBhalswa Jahangir Pur.in,1
Ishanvi: Can you send me the notes for yesterday's class?,0
BSES: Your electricity bill for September is INR 845. Due date: 2025-09-17. Pay online: https://bsesdelhi.com,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift880.in,1
Kotak Mahindra Bank: OTP 7010 for transaction of INR 35095 at 78882. Do not share with anyone.,0
Get rich quick! Earn ₹8295377580 daily from home. Call Burhanpur,1
"Hi Mason, are we meeting today at Gorakhpur?",0
UPPCL: Electricity bill for March is INR 4520. Pay by 2025-09-13 to avoid disconnection.,0
Your meter will be removed today due to non-payment. Call 926 immediately.,1
Get 50% discount on your 512 electricity bill! Pay only INR Jehanabad. Limited time: http://bill-discount100.com,1
WINNER! You got ₹SBI cashback in your 426 Bank account. Claim now: http://bank-reward1749.in,1
Your SBI account XX9865 has been debited with INR 12226. Avl bal: INR 38411. -State Bank of India,0
"Hi Vincent, are we meeting today at Berhampore?",0
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 943. Data balance: 344GB,0
EPFO: Pension contribution of INR 8669 received for August. Total balance: INR 399247,0
MSEDCL: Bill amount INR October for 4706. Pay at https://mahadiscom.in by 2025-09-22,0
Your Amazon order #213391 has been delivered. Rate your experience: https://amazon.in,0
TATA Power: Bill for March is INR 2697. Due: 2025-09-03. Pay via UPI: 8845167393@ok8986097228,0
INR 7779 debited from HDFC Bank A/C XX44146 on 97373. Avl Bal INR Mistry. -HDFC Bank,0
Adani Electricity: Your bill of INR July for 4155 is generated. Due date: 2025-09-17.,0
INR 2570 debited from HDFC Bank A/C XX41448 on 43180. Avl Bal INR Mitter. -HDFC Bank,0
MSEDCL: Bill amount INR February for 1966. Pay at https://mahadiscom.in by 2025-09-21,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill816.in,1
Your meter will be removed today due to non-payment. Call 578 immediately.,1
Get rich quick! Earn ₹9122373822 daily from home. Call Rewa,1
Flipkart: Your order 784430 is out for delivery. Track: https://flipkart.com/track/Setty LLC,0
Widisha: Doctor appointment confirmed for Pune at 4,0
Lucky: Can you send me the notes for yesterday's class?,0
Swiggy: Order from 303502 delivered. Enjoy your meal! Bill amount: INR Dalal-Bobal,0
Thank you for using your ICICI Bank Debit Card XX4896 for INR 18062 at 68278. Avl Bal INR Krishna.,0
MSEDCL: Bill amount INR February for 1581. Pay at https://mahadiscom.in by 2025-09-20,0
Get rich quick! Earn ₹9518635896 daily from home. Call Khandwa,1
UPPCL: Electricity bill for October is INR 1346. Pay by 2025-09-27 to avoid disconnection.,0
Kotak Mahindra Bank: OTP 6290 for transaction of INR 21563 at 49611. Do not share with anyone.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9941663486,1
FREE 10GB data for Airtel users! Claim now: http://free-data161.in,1
"Hey, the party is at Kabir at Surendranagar Dudhrej PM. Don't be late!",0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9513770061,1
TATA Power: Bill for March is INR 3811. Due: 2025-09-10. Pay via UPI: 8943472236@ok8274471905,0
Baghyawati: Can you send me the notes for yesterday's class?,0
Income Tax: You have pending refund of INR 734. Claim now: http://tax-refund796.in,1
Electricity bill refund of INR 940 approved! Claim now: http://refund-powerHaldia.in,1
"Myntra: Your return for order 936638 has been processed. Refund INR Narayanan, Padmanabhan and Din initiated.",0
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 709. Data balance: 273GB,0
Mom: Please bring Harsh from the market,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 8146411725,1
Amazon: You won iPhone 15! Claim now: http://amazon-gift247.in,1
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 923. Data balance: 437GB,0
Airtel: Your plan will renew in 2 days. Current plan: 2GB/day at INR 845. Data balance: 458GB,0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 797. Data balance: 238GB,0
Get rich quick! Earn ₹8486047135 daily from home. Call Sangli-Miraj & Kupwad,1
Get 50% discount on your 476 electricity bill! Pay only INR Gopalpur. Limited time: http://bill-discount534.com,1
URGENT: Your HDFC Bank account will be suspended. Verify now: http://bank-secure245.in,1
Axis Bank: Unusual login detected from new device. Secure your account: http://verify-bank361.com,1
Aadhaar: Your update request 4672 has been approved.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7226692962,1
INR 8971 debited from HDFC Bank A/C XX10856 on 41546. Avl Bal INR Bhatt. -HDFC Bank,0
Aadhaar: Your update request 7029 has been approved.,0
Your SBI account XX2800 has been debited with INR 45085. Avl bal: INR 71218. -State Bank of India,0
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 608. Data balance: 348GB,0
FREE 10GB data for Airtel users! Claim now: http://free-data826.in,1
"Hi Janya, are we meeting today at Akola?",0
Mom: Please bring Raksha from the market,0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify263.com,1
"Myntra: Your return for order 980190 has been processed. Refund INR Rout, Varma and Bhandari initiated.",0
Thank you for using your ICICI Bank Debit Card XX7701 for INR 18507 at 89263. Avl Bal INR Kanda.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9268255057,1
BSNL: Bill of INR 1GB/day due on 986. Pay to avoid service disruption.,0
EPFO: Pension contribution of INR 9656 received for October. Total balance: INR 102593,0
Flipkart: Your order 213528 is out for delivery. Track: https://flipkart.com/track/Date Group,0
EPFO: Pension contribution of INR 6799 received for February. Total balance: INR 208058,0
Get rich quick! Earn ₹7853211884 daily from home. Call Tadipatri,1
Passport Seva: Your appointment is confirmed for 17768 at September,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion672.in,1
Omya: Can you send me the notes for yesterday's class?,0
"Hi Tarak, are we meeting today at Kavali?",0
Adani Electricity: Your bill of INR January for 4802 is generated. Due date: 2025-09-28.,0
Kotak Mahindra Bank: OTP 8681 for transaction of INR 8097 at 6468. Do not share with anyone.,0
Get rich quick! Earn ₹8597794305 daily from home. Call Proddatur,1
Adani Electricity: Your bill of INR April for 4964 is generated. Due date: 2025-09-21.,0
TATA Power: Bill for September is INR 1271. Due: 2025-09-02. Pay via UPI: 9505214421@ok9393174506,0
"Swiggy: Order from 507321 delivered. Enjoy your meal! Bill amount: INR Nadig, Nair and Dhaliwal",0
Get rich quick! Earn ₹9336062408 daily from home. Call Ambala,1
Jio: You won 1 year free subscription! Call 522 to claim.,1
"Flipkart: Your order 849957 is out for delivery. Track: https://flipkart.com/track/Contractor, Kashyap and Korpal",0
Single women in 8452445261 waiting to meet you! Call Pune,1
Income Tax Dept: Your refund of INR 9766 has been processed. Will be credited in 3-5 days.,0
Kotak Mahindra Bank: OTP 4001 for transaction of INR 7142 at 3802. Do not share with anyone.,0
Flipkart: Your order 147702 is out for delivery. Track: https://flipkart.com/track/Madan PLC,0
Vi: Special offer! 100GB at INR 411/month. Activate now: http://vi-offer9336224206.com,1
Income Tax Dept: Your refund of INR 1491 has been processed. Will be credited in 3-5 days.,0
TATA Power: Bill for March is INR 1079. Due: 2025-09-26. Pay via UPI: 9664277052@ok9553572647,0
Income Tax Dept: Your refund of INR 14546 has been processed. Will be credited in 3-5 days.,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale342.com,1
BSNL: Bill of INR 1GB/day due on 817. Pay to avoid service disruption.,0
Adani Electricity: Your bill of INR December for 3799 is generated. Due date: 2025-09-20.,0
